order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
183,999,Benjamin Garcia,884,Water Bottle,Accessories,Card,10,569.0,2023-01-01 13:32,Australia,Sydney,www.tatacliq.com,14918,N,Card expired
184,364,Christopher Mcintyre,849,Laptop,Electronics,Internet Banking,12,3658.21,2023-07-13 07:20,UK,Birmingham,www.ebay.in,72371,Y,Details not found
185,661,Aaron Flores,741,Watch,Accessories,UPI,20,162.48,2023-01-01 06:06,USA,New York,www.amazon.com,31017,N,Details not found
186,302,Julia Hale,809,Pen,Stationery,Wallet,9,4521.1,2022-08-26 23:43,South Africa,Cape Town,www.flipkart.com,34916,N,Card expired
187,177,Zachary Jones,883,Calculator,Accessories,Card,11,1411.12,2023-09-25 04:08,India,Chennai,www.amazon.com,52523,N,Details not found
188,801,Destiny Orozco,240,Shirt,Clothing,Card,15,2344.86,2022-08-16 09:40,Australia,Sydney,www.flipkart.com,24643,N,Card expired
189,397,Amber Hansen,899,Travel Guide,Books,Card,4,1390.19,2021-11-14 08:19,South Africa,Johannesburg,www.flipkart.com,75674,N,Card expired
190,719,Dawn Ballard,349,Pencil,Stationery,Wallet,15,3771.0,2022-04-18 07:00,UK,Birmingham,www.tatacliq.com,94744,N,Details not found
191,270,John Rogers,927,Shirt,Clothing,Card,12,3478.59,2022-11-19 09:35,USA,Los Angeles,www.tatacliq.com,49811,Y,Details not found
192,264,Karen Weaver,909,Biography,Books,Internet Banking,14,3723.52,2023-03-03 15:53,South Africa,Johannesburg,www.tatacliq.com,64255,N,Card expired
193,361,Linda Cross,945,Router,Electronics,Wallet,12,1877.66,2022-01-25 13:36,South Africa,Durban,www.flipkart.com,79096,Y,Details not found
194,639,Michael Gomez,862,Skirt,Clothing,Internet Banking,1,3672.32,2023-11-25 19:49,USA,Los Angeles,www.tatacliq.com,42711,N,Card expired
195,215,Jeffrey Evans,931,T-shirt,Clothing,Card,19,532.16,2022-02-19 13:27,South Africa,Cape Town,www.amazon.com,28086,Y,Details not found
196,673,Thomas Wilkins,609,Jacket,Clothing,Internet Banking,6,4129.87,2022-03-06 23:40,South Africa,Johannesburg,www.flipkart.com,21758,Y,Details not found
197,611,Kyle Fitzgerald DVM,662,Backpack,Accessories,UPI,11,1778.33,2023-08-27 22:21,UK,Manchester,www.amazon.com,45023,N,Card expired
198,158,Marcus Delacruz,738,Biography,Books,Card,15,4966.39,2022-11-02 19:51,USA,Los Angeles,www.amazon.com,95541,N,Insufficient funds
199,291,Matthew Wright,555,Book,Books,Wallet,3,4797.51,2023-08-22 00:14,South Africa,Johannesburg,www.amazon.com,86886,Y,Details not found
200,839,Helen Nielsen,549,Calculator,Accessories,Wallet,9,4735.31,2023-01-01 21:36,Australia,Sydney,www.tatacliq.com,40959,N,Insufficient funds
201,196,Rachel White,360,Book,Books,UPI,17,479.98,2022-01-08 06:30,USA,Chicago,www.flipkart.com,58041,Y,Details not found
202,562,Beth Fowler,273,Smartphone,Electronics,Card,5,208.6,2021-04-02 16:42,South Africa,Johannesburg,www.ebay.in,61012,Y,Details not found
203,956,Kelly Mosley,815,Calculator,Accessories,Card,12,4820.45,2022-03-30 04:52,India,Bangalore,www.amazon.com,45854,N,Details not found
204,540,Steven Moore,215,Dress,Clothing,UPI,13,1493.14,2023-05-24 17:44,South Africa,Johannesburg,www.tatacliq.com,20212,N,Invalid CVV
205,947,Patrick Graham,303,Dress,Clothing,UPI,17,2032.42,2021-03-12 18:31,UK,Birmingham,www.ebay.in,68388,N,Details not found
206,885,Scott Harmon,619,Headphones,Electronics,Card,2,4656.51,2023-03-26 07:18,Australia,Sydney,www.tatacliq.com,17317,N,Insufficient funds
207,595,Gary Martin,956,Router,Electronics,Card,11,4692.91,2022-02-22 06:28,UK,Manchester,www.ebay.in,56789,Y,Details not found
208,235,Keith Jones,703,Ruler,Stationery,UPI,6,837.88,2022-04-12 21:22,India,Mumbai,www.amazon.com,63991,Y,Details not found
209,465,Deborah Hernandez,561,Smartphone,Electronics,UPI,9,4534.52,2022-06-26 02:35,Australia,Melbourne,www.ebay.in,49335,N,Insufficient funds
210,429,Jeffrey Smith,417,Dress,Clothing,Card,5,3932.79,2021-03-06 05:05,India,Chennai,www.tatacliq.com,81448,Y,Details not found
211,912,Sharon Owen,660,Notebook,Stationery,Internet Banking,8,4073.97,2023-10-05 18:46,USA,Chicago,www.flipkart.com,36765,Y,Details not found
212,447,Courtney Watson,585,Smartwatch,Electronics,Internet Banking,8,644.85,2022-11-21 00:43,UK,Birmingham,www.flipkart.com,15402,Y,Details not found
213,929,Cynthia Simmons,364,Sunglasses,Accessories,Wallet,3,2459.88,2023-12-22 23:50,UK,Birmingham,www.flipkart.com,77250,Y,Details not found
214,934,Mrs. Mary Martinez MD,204,Sunglasses,Accessories,Internet Banking,10,4181.18,2022-03-23 10:56,South Africa,Durban,www.tatacliq.com,63305,N,Details not found
215,881,Shelly Jones,943,Thriller Story,Books,UPI,7,4337.74,2022-01-16 22:28,UK,Manchester,www.amazon.com,14156,Y,Details not found
216,454,Katherine Glass,323,Belt,Accessories,UPI,17,563.75,2022-04-10 09:25,UK,London,www.amazon.com,24598,N,Invalid CVV
217,397,Edward Vargas,713,Stapler,Stationery,Card,16,1750.02,2022-08-09 17:56,South Africa,Cape Town,www.flipkart.com,35480,Y,Details not found
218,248,Lisa Sanchez,809,Smartwatch,Electronics,Wallet,18,1308.76,2022-11-14 12:52,USA,Chicago,www.amazon.com,51948,Y,Details not found
219,224,Mr. David Rodriguez III,702,Notebook,Stationery,UPI,16,2752.29,2021-09-10 08:26,India,Bangalore,www.ebay.in,23121,N,Invalid CVV
220,606,Todd Moreno,763,Headphones,Electronics,Internet Banking,16,1857.62,2022-08-27 00:22,USA,Los Angeles,www.amazon.com,77850,N,Card expired
221,732,Michelle Curry,259,Router,Electronics,Wallet,9,2039.07,2022-03-09 05:40,South Africa,Johannesburg,www.tatacliq.com,79940,Y,Details not found
222,518,Travis Hernandez,783,Monitor,Electronics,UPI,11,4394.72,2023-05-30 23:41,India,Mumbai,www.ebay.in,73610,Y,Details not found
223,467,Cindy Roberts,452,Glue Stick,Stationery,Wallet,12,856.98,2022-01-08 09:29,India,Bangalore,www.tatacliq.com,79633,Y,Details not found
224,740,Jose Reyes,770,Skirt,Clothing,Wallet,20,423.15,2023-04-23 03:30,South Africa,Cape Town,www.amazon.com,79405,N,Invalid CVV
225,831,Jordan Walsh,310,Water Bottle,Accessories,Wallet,14,3463.49,2023-04-02 15:15,USA,New York,www.tatacliq.com,48567,Y,Details not found
226,379,Nicholas Bennett,342,Watch,Accessories,UPI,8,4018.81,2021-03-28 08:41,USA,New York,www.amazon.com,27132,Y,Details not found
227,971,Phillip Hayes,726,Notebook,Stationery,UPI,9,2384.71,2021-02-19 09:22,Australia,Melbourne,www.flipkart.com,27696,Y,Details not found
228,571,Hannah Baker,315,Belt,Accessories,UPI,1,373.07,2022-03-26 10:58,Australia,Sydney,www.flipkart.com,52964,Y,Details not found
229,805,Lisa Stark,506,Scarf,Accessories,Internet Banking,3,3595.5,2023-12-01 14:00,India,Mumbai,www.flipkart.com,89513,N,Card expired
230,385,Elizabeth Johnson,663,Notebook,Stationery,UPI,17,244.48,2021-11-04 07:27,USA,New York,www.amazon.com,97133,N,Card expired
231,660,Stephen Banks,201,Pen,Stationery,Wallet,5,975.62,2022-02-04 15:26,Australia,Melbourne,www.tatacliq.com,65366,Y,Details not found
232,266,Kaylee Hickman,262,Notebook,Stationery,Internet Banking,2,4025.5,2022-11-19 07:01,India,Mumbai,www.ebay.in,42675,N,Card expired
233,164,Audrey Castaneda,753,Highlighter,Stationery,UPI,8,1118.44,2021-03-24 13:27,Australia,Brisbane,www.tatacliq.com,28033,N,Details not found
234,218,Joseph Pierce,260,Stapler,Stationery,Wallet,14,3802.74,2022-01-05 06:44,Australia,Sydney,www.flipkart.com,89263,Y,Details not found
235,493,Kimberly Lopez,722,Wallet,Accessories,Wallet,2,2165.78,2021-05-28 10:30,USA,Los Angeles,www.amazon.com,91367,Y,Details not found
236,795,Matthew Cruz,305,Backpack,Accessories,Wallet,20,3222.65,2023-11-03 12:01,USA,New York,www.ebay.in,65057,Y,Details not found
237,419,Joseph Zimmerman,971,Self-Help,Books,Internet Banking,2,3417.84,2022-06-03 09:55,South Africa,Johannesburg,www.flipkart.com,63648,N,Invalid CVV
238,950,Jillian Rowe,338,Jacket,Clothing,Wallet,17,247.58,2023-09-13 15:10,Australia,Brisbane,www.amazon.com,24987,N,Card expired
239,868,Derek Simpson,277,Watch,Accessories,Internet Banking,4,3982.65,2022-03-07 19:42,South Africa,Durban,www.tatacliq.com,66375,N,Invalid CVV
240,700,Erik Raymond,284,Belt,Accessories,Internet Banking,5,2798.71,2023-07-23 15:11,Australia,Sydney,www.ebay.in,76435,N,Details not found
241,494,Jacqueline Thompson,800,Jeans,Clothing,Wallet,5,707.49,2021-06-16 05:18,USA,Los Angeles,www.ebay.in,67110,N,Insufficient funds
242,314,Logan Ruiz,739,Wallet,Accessories,Wallet,15,1838.43,2021-07-10 22:20,South Africa,Durban,www.flipkart.com,49555,Y,Details not found
243,504,Derek Grant,631,Pencil,Stationery,Card,17,475.32,2022-09-15 22:28,Australia,Sydney,www.tatacliq.com,38151,Y,Details not found
244,844,Cheryl Hale,991,Water Bottle,Accessories,UPI,10,219.47,2023-01-28 18:09,Australia,Brisbane,www.amazon.com,38347,Y,Details not found
245,700,Kara Brown,568,Comics,Books,Card,16,2922.83,2022-10-21 23:25,UK,Birmingham,www.amazon.com,28749,N,Details not found
246,357,Joseph Solis,691,Pen,Stationery,Wallet,19,1217.23,2021-05-24 19:18,Australia,Melbourne,www.flipkart.com,38704,Y,Details not found
247,246,Billy Sanders,374,Pencil,Stationery,Internet Banking,18,2092.42,2023-06-10 03:43,Australia,Brisbane,www.ebay.in,76912,Y,Details not found
248,185,Dylan Sloan,660,Bluetooth Speaker,Electronics,Internet Banking,7,2324.86,2022-07-04 00:08,India,Bangalore,www.ebay.in,13554,Y,Details not found
249,291,Jeffrey Myers,577,Tablet,Electronics,UPI,16,4222.89,2023-04-15 05:54,Australia,Brisbane,www.flipkart.com,38262,Y,Details not found
250,901,Mallory Walters,910,Water Bottle,Accessories,Internet Banking,20,1657.26,2021-10-13 04:17,South Africa,Cape Town,www.flipkart.com,75397,N,Details not found
251,800,Michael Thomas,254,Marker,Stationery,Wallet,16,4020.58,2023-10-04 17:19,USA,Los Angeles,www.amazon.com,38773,N,Insufficient funds
252,414,Christopher Johnson,494,Eraser,Stationery,Internet Banking,18,1339.53,2023-04-10 08:51,Australia,Sydney,www.ebay.in,39062,Y,Details not found
253,606,Barbara Robinson,920,Belt,Accessories,Wallet,10,2636.05,2021-08-01 22:30,UK,Birmingham,www.tatacliq.com,39339,Y,Details not found
254,816,Joshua Brown,542,Scarf,Accessories,UPI,19,696.21,2023-12-03 06:38,USA,Chicago,www.tatacliq.com,12979,N,Card expired
255,770,Audrey Rhodes,292,Backpack,Accessories,UPI,9,4569.2,2023-04-27 09:04,Australia,Sydney,www.flipkart.com,64594,Y,Details not found
256,451,Ms. Jennifer Miller,640,Comics,Books,Internet Banking,7,1782.61,2021-03-17 14:04,UK,Birmingham,www.tatacliq.com,17475,Y,Details not found
257,790,Sharon Mckinney,839,Pencil,Stationery,UPI,12,993.08,2023-01-28 08:58,South Africa,Durban,www.amazon.com,55913,Y,Details not found
258,658,Leonard Zimmerman,970,Smartwatch,Electronics,Card,3,3097.34,2021-10-30 20:53,Australia,Sydney,www.ebay.in,11961,N,Details not found
259,340,Lori Larsen,844,Monitor,Electronics,Card,20,1092.77,2021-02-01 21:24,Australia,Melbourne,www.ebay.in,68226,Y,Details not found
260,124,Amber Goodwin,653,Calculator,Accessories,UPI,1,1461.76,2021-08-26 14:58,USA,New York,www.amazon.com,64485,N,Card expired
261,589,Alyssa Novak,280,T-shirt,Clothing,UPI,4,4300.16,2021-01-23 12:43,India,Bangalore,www.tatacliq.com,20509,Y,Details not found
262,680,Felicia Stone,451,Sunglasses,Accessories,Internet Banking,1,795.92,2022-06-10 10:08,South Africa,Cape Town,www.tatacliq.com,81974,N,Card expired
263,625,Stephen Gomez,249,Science Fiction,Books,UPI,12,503.56,2023-07-11 22:00,Australia,Brisbane,www.amazon.com,35424,N,Details not found
264,954,Cassandra Lowe,483,Jeans,Clothing,Card,11,2966.01,2023-02-03 11:15,Australia,Melbourne,www.ebay.in,29289,Y,Details not found
265,906,Tammy Johnson,373,Laptop,Electronics,Internet Banking,10,3987.31,2022-07-31 06:44,UK,Manchester,www.tatacliq.com,51755,N,Details not found
266,870,Amy Smith,764,Pen,Stationery,Wallet,12,211.35,2023-12-11 00:17,USA,Los Angeles,www.ebay.in,82805,Y,Details not found
267,505,James Johnston,342,Camera,Electronics,UPI,12,1636.4,2022-10-25 21:45,Australia,Brisbane,www.flipkart.com,23587,N,Card expired
268,197,Judy Jackson,852,Trouser,Clothing,Card,5,63.14,2022-11-09 22:00,South Africa,Durban,www.amazon.com,67648,Y,Details not found
269,298,Craig Long,320,Router,Electronics,UPI,6,4359.29,2023-04-03 10:36,UK,Birmingham,www.tatacliq.com,80060,N,Insufficient funds
270,882,Mario Velasquez,786,Router,Electronics,Internet Banking,3,1262.54,2021-08-19 10:15,USA,New York,www.ebay.in,85374,Y,Details not found
271,346,Alex Torres,676,Self-Help,Books,UPI,7,401.36,2021-07-08 09:23,UK,Manchester,www.ebay.in,95031,N,Insufficient funds
272,498,Scott Walker,602,Laptop,Electronics,Wallet,16,791.49,2023-02-06 13:12,Australia,Sydney,www.flipkart.com,18844,Y,Details not found
273,209,Mr. Kenneth Daugherty,765,Laptop,Electronics,UPI,20,4762.65,2023-04-12 13:40,South Africa,Durban,www.tatacliq.com,47681,Y,Details not found
274,622,Michael Gray,371,Desk Lamp,Accessories,Wallet,20,4200.93,2021-03-13 14:04,UK,Birmingham,www.ebay.in,42314,N,Insufficient funds
275,203,Destiny Schwartz,829,Stapler,Stationery,Wallet,16,2912.09,2023-03-18 03:02,USA,Chicago,www.flipkart.com,89110,Y,Details not found
276,811,Terri Bennett,220,Biography,Books,UPI,18,2227.82,2022-07-10 21:14,UK,Birmingham,www.ebay.in,74642,Y,Details not found
277,706,Karen King,516,Tablet,Electronics,Wallet,9,3649.73,2023-01-02 20:48,UK,Birmingham,www.flipkart.com,18125,N,Insufficient funds
278,697,Veronica Greer,635,Highlighter,Stationery,UPI,5,946.92,2021-01-02 18:45,UK,Manchester,www.tatacliq.com,14238,Y,Details not found
279,244,Jay Hart,560,Laptop,Electronics,Wallet,9,4834.65,2023-11-12 22:57,Australia,Brisbane,www.amazon.com,71216,N,Details not found
280,605,Chelsey Rodriguez,916,Glue Stick,Stationery,UPI,16,723.75,2022-04-03 17:02,India,Bangalore,www.amazon.com,75768,N,Details not found
281,305,Paige Rubio,702,Comics,Books,Wallet,11,3497.84,2023-07-01 17:19,South Africa,Cape Town,www.amazon.com,93709,Y,Details not found
282,653,Nicole Gonzalez,861,Jeans,Clothing,Internet Banking,13,2159.35,2022-08-09 22:45,Australia,Melbourne,www.flipkart.com,58548,Y,Details not found
283,131,Sharon Phillips,333,Bluetooth Speaker,Electronics,Internet Banking,4,2007.38,2021-12-19 02:49,UK,Birmingham,www.flipkart.com,45549,N,Insufficient funds
284,180,Joseph Kramer,788,Jacket,Clothing,Internet Banking,6,4317.02,2021-08-28 08:53,UK,London,www.ebay.in,51970,N,Details not found
285,406,Aaron Jones,734,Calculator,Accessories,Card,19,4215.55,2022-04-12 05:07,Australia,Melbourne,www.ebay.in,27057,Y,Details not found
286,663,Ryan Jackson,271,Biography,Books,UPI,20,1281.79,2023-07-25 12:29,India,Chennai,www.amazon.com,53593,Y,Details not found
287,122,Julie Kim,948,Thriller Story,Books,Card,14,3717.08,2021-11-03 05:45,UK,Manchester,www.amazon.com,40747,Y,Details not found
288,290,Thomas Wise,313,Science Fiction,Books,Internet Banking,8,3363.44,2021-11-16 16:12,South Africa,Durban,www.flipkart.com,24515,N,Invalid CVV
289,548,Melissa Orozco,415,Skirt,Clothing,UPI,15,1645.06,2022-03-14 13:51,India,Chennai,www.amazon.com,50355,Y,Details not found
290,171,Amanda Strong,527,Smartphone,Electronics,Card,19,2303.3,2022-08-26 22:53,USA,Chicago,www.flipkart.com,98677,Y,Details not found
291,309,Anthony Carey,211,Monitor,Electronics,Internet Banking,3,1132.07,2021-01-14 16:56,UK,Birmingham,www.amazon.com,21719,Y,Details not found
292,100,Eric Henderson,677,Thriller Story,Books,Card,19,4102.87,2023-02-08 09:33,South Africa,Cape Town,www.ebay.in,73766,Y,Details not found
293,774,Heather Jenkins,958,Backpack,Accessories,Internet Banking,15,3298.38,2021-02-03 05:15,UK,Birmingham,www.ebay.in,87391,Y,Details not found
294,820,Kathleen Gonzalez,781,Notebook,Stationery,UPI,10,196.29,2022-01-18 14:34,Australia,Melbourne,www.flipkart.com,58224,Y,Details not found
295,233,Emily Graham,335,Scarf,Accessories,Card,7,64.12,2022-10-17 04:53,Australia,Melbourne,www.ebay.in,30287,N,Invalid CVV
296,572,Paige Ramirez,616,Calculator,Accessories,Wallet,9,2718.38,2021-01-27 07:16,Australia,Melbourne,www.tatacliq.com,52626,Y,Details not found
297,764,Paula Cook,991,Sunglasses,Accessories,Internet Banking,12,4422.89,2021-06-02 15:10,USA,Los Angeles,www.amazon.com,10344,Y,Details not found
298,829,Laura Hale,353,Ruler,Stationery,Internet Banking,11,3319.29,2021-09-28 09:51,UK,Manchester,www.amazon.com,19089,Y,Details not found
299,411,Luke Hall,479,Comics,Books,UPI,12,2039.78,2021-11-07 23:25,India,Bangalore,www.ebay.in,49476,Y,Details not found
300,908,Gloria Barber,804,Trouser,Clothing,UPI,9,4820.05,2022-04-01 04:54,UK,Birmingham,www.flipkart.com,52016,N,Card expired
301,893,Frances White,847,Tablet,Electronics,UPI,2,4637.0,2021-11-25 02:19,South Africa,Durban,www.flipkart.com,58295,Y,Details not found
302,788,Rachel Diaz,966,Self-Help,Books,Wallet,3,2912.12,2021-05-23 14:03,South Africa,Cape Town,www.tatacliq.com,68741,N,Card expired
303,695,Stacy Morgan,994,Backpack,Accessories,Internet Banking,1,1256.44,2023-02-09 11:10,UK,Birmingham,www.amazon.com,77919,N,Insufficient funds
304,206,Christina Small,243,Laptop,Electronics,UPI,20,3906.77,2021-02-02 06:32,USA,Los Angeles,www.tatacliq.com,64300,N,Insufficient funds
305,320,Margaret Montoya,599,Science Fiction,Books,UPI,9,1558.14,2021-03-10 00:05,Australia,Brisbane,www.tatacliq.com,11630,Y,Details not found
306,584,Richard Le,912,Science Fiction,Books,UPI,17,485.82,2023-03-16 12:49,South Africa,Johannesburg,www.ebay.in,75479,N,Card expired
307,169,Alison Flores,607,Watch,Accessories,UPI,15,2456.09,2023-10-24 13:17,India,Bangalore,www.ebay.in,98310,N,Details not found
308,589,James Tate,715,Smartphone,Electronics,Internet Banking,2,358.55,2021-07-27 14:22,UK,London,www.amazon.com,71700,N,Insufficient funds
309,452,Matthew Morris,301,Watch,Accessories,Wallet,16,4618.52,2021-10-08 23:59,USA,Los Angeles,www.amazon.com,33835,Y,Details not found
310,106,Melissa Phillips,731,Scarf,Accessories,UPI,15,4767.57,2022-02-28 09:29,USA,New York,www.tatacliq.com,26238,Y,Details not found
311,960,Amber Bryant,390,Travel Guide,Books,Wallet,20,1064.13,2022-06-19 04:33,India,Bangalore,www.ebay.in,97441,N,Card expired
312,231,Andrew Wood,556,Headphones,Electronics,Internet Banking,9,1821.71,2021-04-11 07:20,USA,New York,www.ebay.in,61937,Y,Details not found
313,738,Michael Thompson,367,Smartwatch,Electronics,Card,17,4539.37,2021-11-27 18:56,South Africa,Cape Town,www.tatacliq.com,22133,Y,Details not found
314,158,Samantha Wright,372,Laptop,Electronics,UPI,10,4156.67,2022-02-02 14:43,South Africa,Cape Town,www.ebay.in,15838,N,Details not found
315,517,Kevin Frey,833,Eraser,Stationery,Wallet,16,203.71,2023-03-20 02:28,South Africa,Durban,www.flipkart.com,72196,Y,Details not found
316,541,William Alexander,592,Comics,Books,UPI,7,385.09,2022-03-05 14:44,USA,New York,www.amazon.com,56722,N,Invalid CVV
317,445,Valerie Phillips,968,Jacket,Clothing,UPI,12,1023.68,2023-05-31 08:43,South Africa,Durban,www.tatacliq.com,57426,Y,Details not found
318,787,Patricia English,713,Cookbook,Books,Wallet,4,3261.61,2021-08-24 05:16,Australia,Brisbane,www.flipkart.com,50526,Y,Details not found
319,161,Jordan Greer,404,Science Fiction,Books,Wallet,12,2775.84,2022-08-25 13:09,India,Mumbai,www.ebay.in,14439,Y,Details not found
320,850,Lawrence Scott,629,Desk Lamp,Accessories,Wallet,20,1375.41,2022-04-06 19:33,USA,New York,www.tatacliq.com,35582,Y,Details not found
321,740,John Marquez,585,Jacket,Clothing,Internet Banking,15,1301.48,2022-09-05 22:36,South Africa,Johannesburg,www.amazon.com,90407,N,Card expired
322,861,Victoria Montgomery,894,Belt,Accessories,UPI,15,3476.7,2023-12-08 07:10,South Africa,Durban,www.amazon.com,69685,N,Card expired
323,821,Joshua Hughes,805,Desk Lamp,Accessories,Card,4,4993.36,2023-01-29 12:41,UK,Birmingham,www.ebay.in,41466,N,Insufficient funds
324,900,Aaron Banks,615,Pencil,Stationery,Internet Banking,7,2592.41,2021-02-16 00:58,South Africa,Durban,www.ebay.in,88478,N,Invalid CVV
